id,info
10832,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Spin"", ""constituent_id"": 31047}"
10833,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""German"", ""begin_date"": 0, ""nationality"": ""German"", ""display_name"": ""Wolfgang Staehle"", ""constituent_id"": 31048}"
10834,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Isa Stech"", ""constituent_id"": 31049}"
10835,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Austrian, born 1940"", ""begin_date"": 1940, ""nationality"": ""Austrian"", ""display_name"": ""Dominik Steiger"", ""constituent_id"": 31050}"
10836,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1954"", ""begin_date"": 1954, ""nationality"": ""American"", ""display_name"": ""Bruce Sterling"", ""constituent_id"": 31051}"
10837,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Helmut Stockhammer"", ""constituent_id"": 31053}"
10838,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Bulgarian, born 1977"", ""begin_date"": 1977, ""nationality"": ""Bulgarian"", ""display_name"": ""Kamen Stoyanov"", ""constituent_id"": 31054}"
10839,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Andrea van der Straeten"", ""constituent_id"": 31055}"
10840,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Austrian, born 1949"", ""begin_date"": 1949, ""nationality"": ""Austrian"", ""display_name"": ""Ingeborg Strobl"", ""constituent_id"": 31056}"
10841,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Ernst Strouhal"", ""constituent_id"": 31057}"
10842,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Beatrix Sunkovsky"", ""constituent_id"": 31058}"
10843,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Violet Suk"", ""constituent_id"": 31059}"
10844,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Martin Koch"", ""constituent_id"": 31060}"
10845,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""born 1955"", ""begin_date"": 1955, ""nationality"": null, ""display_name"": ""Christoph Tannert"", ""constituent_id"": 31062}"
10846,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Tomato"", ""constituent_id"": 31063}"
10847,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Alexei Tylevich"", ""constituent_id"": 31064}"
10848,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Vectorama.org"", ""constituent_id"": 31065}"
10849,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Marek Kvetan"", ""constituent_id"": 31066}"
10850,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Wahlpartie"", ""constituent_id"": 31067}"
10903,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Trebor Scholz"", ""constituent_id"": 31331}"
10851,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Nowegian, born 1973"", ""begin_date"": 1973, ""nationality"": ""Norwegian"", ""display_name"": ""Marius Watz"", ""constituent_id"": 31068}"
10852,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q313991"", ""artist_bio"": ""Ukranian, born 1944"", ""begin_date"": 1944, ""nationality"": ""Ukrainian"", ""display_name"": ""Peter Weibel"", ""constituent_id"": 31069}"
10853,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Lois Weinberger"", ""constituent_id"": 31070}"
10854,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Barbara Westman"", ""constituent_id"": 31071}"
10855,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Polish, born 1943"", ""begin_date"": 1943, ""nationality"": ""Polish"", ""display_name"": ""Krzysztof Wodiczko"", ""constituent_id"": 31072}"
10856,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Austrian, born 1943"", ""begin_date"": 1943, ""nationality"": ""Austrian"", ""display_name"": ""Michel Würthle"", ""constituent_id"": 31073}"
10857,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""British, born 1958"", ""begin_date"": 1958, ""nationality"": ""British"", ""display_name"": ""Cerith Wyn Evans"", ""constituent_id"": 31074}"
10858,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Chinese, born 1975"", ""begin_date"": 1975, ""nationality"": ""Chinese"", ""display_name"": ""Jun Yang"", ""constituent_id"": 31075}"
10859,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Chinese"", ""begin_date"": 0, ""nationality"": ""Chinese"", ""display_name"": ""Lansheng Zhang"", ""constituent_id"": 31076}"
10860,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Chinese, born 1966"", ""begin_date"": 1966, ""nationality"": ""Chinese"", ""display_name"": ""Tiehai Zhou"", ""constituent_id"": 31077}"
10861,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Austrian, born 1970"", ""begin_date"": 1970, ""nationality"": ""Austrian"", ""display_name"": ""Beatrix Zobl"", ""constituent_id"": 31078}"
10862,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Swiss, born 1975"", ""begin_date"": 1975, ""nationality"": ""Swiss"", ""display_name"": ""Andreas Zybach"", ""constituent_id"": 31079}"
10863,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Swiss, born 1964"", ""begin_date"": 1964, ""nationality"": ""Swiss"", ""display_name"": ""Cornel Windlin"", ""constituent_id"": 31080}"
10865,"{""ulan"": 500333810, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q5075232"", ""artist_bio"": ""American, born 1949"", ""begin_date"": 1949, ""nationality"": ""American"", ""display_name"": ""Charles Atlas"", ""constituent_id"": 31211}"
10866,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1965"", ""begin_date"": 1965, ""nationality"": ""American"", ""display_name"": ""Bill Morrison"", ""constituent_id"": 31242}"
10867,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Kathleen Lindsley"", ""constituent_id"": 31253}"
10868,"{""ulan"": 500074770, ""gender"": ""Male"", ""end_date"": 1983, ""wiki_qid"": ""Q51545"", ""artist_bio"": ""Spanish, 1900–1983"", ""begin_date"": 1900, ""nationality"": ""Spanish"", ""display_name"": ""Luis Buñuel"", ""constituent_id"": 31258}"
10869,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1962"", ""begin_date"": 1962, ""nationality"": ""American"", ""display_name"": ""Rebecca Miller"", ""constituent_id"": 31259}"
10870,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1951"", ""begin_date"": 1951, ""nationality"": ""American"", ""display_name"": ""Candy Kugel"", ""constituent_id"": 31271}"
10871,"{""ulan"": 500353440, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": ""Q520491"", ""artist_bio"": ""Polish, born 1972"", ""begin_date"": 1972, ""nationality"": ""Polish"", ""display_name"": ""Monika Sosnowska"", ""constituent_id"": 31292}"
10872,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Dee Dee Halleck"", ""constituent_id"": 31297}"
10873,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1960"", ""begin_date"": 1960, ""nationality"": ""American"", ""display_name"": ""David Thorne"", ""constituent_id"": 31298}"
10874,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Edward Herman"", ""constituent_id"": 31299}"
10875,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Vincent Mosco"", ""constituent_id"": 31300}"
10876,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 2002, ""wiki_qid"": null, ""artist_bio"": ""French, 1930–2002"", ""begin_date"": 1930, ""nationality"": ""French"", ""display_name"": ""Pierre Bourdieu"", ""constituent_id"": 31301}"
10877,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""German, born 1929"", ""begin_date"": 1929, ""nationality"": ""German"", ""display_name"": ""Jurgen Habermas"", ""constituent_id"": 31302}"
10878,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Bruno Latour"", ""constituent_id"": 31303}"
10879,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1950"", ""begin_date"": 1950, ""nationality"": null, ""display_name"": ""Martine Aballea"", ""constituent_id"": 31304}"
10880,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Peter Fend"", ""constituent_id"": 31305}"
10881,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Robert McChesney"", ""constituent_id"": 31306}"
10882,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 2005, ""wiki_qid"": null, ""artist_bio"": ""Swiss, 1933–2005"", ""begin_date"": 1933, ""nationality"": ""Swiss"", ""display_name"": ""Harald Szeemann"", ""constituent_id"": 31307}"
10883,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1897, ""wiki_qid"": null, ""artist_bio"": ""German, 1803–1897"", ""begin_date"": 1803, ""nationality"": ""German"", ""display_name"": ""Aloys Zötl"", ""constituent_id"": 31308}"
10884,"{""ulan"": 500063878, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q507014"", ""artist_bio"": ""French, born 1932"", ""begin_date"": 1932, ""nationality"": ""French"", ""display_name"": ""Paul Virilio"", ""constituent_id"": 31309}"
10885,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""monochrom"", ""constituent_id"": 31310}"
10886,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""get to attack"", ""constituent_id"": 31311}"
10887,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Korean, born 1967"", ""begin_date"": 1967, ""nationality"": ""Korean"", ""display_name"": ""Koo Jeong-a"", ""constituent_id"": 31312}"
10888,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Czech, born 1960"", ""begin_date"": 1960, ""nationality"": ""Czech"", ""display_name"": ""Daniel Suter"", ""constituent_id"": 31313}"
10889,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Dutch, born 1963"", ""begin_date"": 1963, ""nationality"": ""Dutch"", ""display_name"": ""Armand Mevis"", ""constituent_id"": 31316}"
10890,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Dutch, born 1961"", ""begin_date"": 1961, ""nationality"": ""Dutch"", ""display_name"": ""Linda van Deursen"", ""constituent_id"": 31317}"
10891,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Emmerich Talos"", ""constituent_id"": 31318}"
10892,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Theo Steiner"", ""constituent_id"": 31319}"
10893,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Martin Adel"", ""constituent_id"": 31320}"
10894,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Scottish, born 1932"", ""begin_date"": 1932, ""nationality"": ""Scottish"", ""display_name"": ""Neal Ascherson"", ""constituent_id"": 31321}"
10895,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Klaus Ottomeyer"", ""constituent_id"": 31322}"
10896,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Slavoj Žižek"", ""constituent_id"": 31323}"
10897,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Albanian, born 1964"", ""begin_date"": 1964, ""nationality"": ""Albanian"", ""display_name"": ""Edi Rama"", ""constituent_id"": 31324}"
10898,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 2010, ""wiki_qid"": null, ""artist_bio"": ""German, 1960–2010"", ""begin_date"": 1960, ""nationality"": ""German"", ""display_name"": ""Christoph Schlingensief"", ""constituent_id"": 31325}"
10899,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""German, born 1973"", ""begin_date"": 1973, ""nationality"": ""German"", ""display_name"": ""Daniel Blochwitz"", ""constituent_id"": 31327}"
10900,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Israeli"", ""begin_date"": 0, ""nationality"": ""Israeli"", ""display_name"": ""Horit Herman Peled"", ""constituent_id"": 31328}"
10901,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": ""Australian"", ""display_name"": ""Deborah Kelly"", ""constituent_id"": 31329}"
10902,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Ellen Moffat"", ""constituent_id"": 31330}"
10906,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Czech, born 1965"", ""begin_date"": 1965, ""nationality"": ""Czech"", ""display_name"": ""Pavel Humhal"", ""constituent_id"": 31334}"
10907,"{""ulan"": 500202732, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q1324281"", ""artist_bio"": ""Slovak, born 1966"", ""begin_date"": 1966, ""nationality"": ""Slovak"", ""display_name"": ""Roman Ondak"", ""constituent_id"": 31335}"
10908,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Czech"", ""begin_date"": 0, ""nationality"": ""Czech"", ""display_name"": ""Martin Polak"", ""constituent_id"": 31336}"
10909,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Czech"", ""begin_date"": 0, ""nationality"": ""Czech"", ""display_name"": ""Lukas Jasansky"", ""constituent_id"": 31337}"
10910,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Little Warsaw"", ""constituent_id"": 31338}"
10911,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Katerina Seda"", ""constituent_id"": 31339}"
10912,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Hungarian, born 1966"", ""begin_date"": 1966, ""nationality"": ""Hungarian"", ""display_name"": ""Miklos Erhardt"", ""constituent_id"": 31340}"
10913,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 2015, ""wiki_qid"": null, ""artist_bio"": ""Slovak, 1937–2015"", ""begin_date"": 1937, ""nationality"": ""Slovak"", ""display_name"": ""Stano Filko"", ""constituent_id"": 31341}"
10914,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 2007, ""wiki_qid"": null, ""artist_bio"": ""Slovak, 1939–2007"", ""begin_date"": 1939, ""nationality"": ""Slovak"", ""display_name"": ""Julius Koller"", ""constituent_id"": 31342}"
10915,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""British, born 1965"", ""begin_date"": 1965, ""nationality"": ""British"", ""display_name"": ""Allan Currall"", ""constituent_id"": 31343}"
10916,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Slovak, born 1976"", ""begin_date"": 1976, ""nationality"": ""Slovak"", ""display_name"": ""Michael Hvorecky"", ""constituent_id"": 31344}"
10917,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""German"", ""begin_date"": 0, ""nationality"": ""German"", ""display_name"": ""Kirsten Pieroth"", ""constituent_id"": 31345}"
10918,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Czech, born 1976"", ""begin_date"": 1976, ""nationality"": ""Czech"", ""display_name"": ""Jiri Skala"", ""constituent_id"": 31346}"
10919,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Silvie Vondrejcova"", ""constituent_id"": 31347}"
10920,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Julie Ryan"", ""constituent_id"": 31348}"
10921,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Alexandra Domanovic"", ""constituent_id"": 31349}"
10922,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Austrian, born 1978"", ""begin_date"": 1978, ""nationality"": ""Austrian"", ""display_name"": ""Alexander Felch"", ""constituent_id"": 31350}"
10923,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Markus Leixner"", ""constituent_id"": 31351}"
10924,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Sarah Schneider"", ""constituent_id"": 31352}"
10925,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Austrian, born China 1966"", ""begin_date"": 1966, ""nationality"": ""Austrian"", ""display_name"": ""Chen Xi"", ""constituent_id"": 31353}"
10926,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""German, born 1979"", ""begin_date"": 1979, ""nationality"": ""German"", ""display_name"": ""Markus Hanakam"", ""constituent_id"": 31354}"
10927,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Christoph Priglinger"", ""constituent_id"": 31355}"
10928,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Austrian, born 1984"", ""begin_date"": 1984, ""nationality"": ""Austrian"", ""display_name"": ""Roswitha Schuller"", ""constituent_id"": 31356}"
10929,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""German, born 1980"", ""begin_date"": 1980, ""nationality"": ""German"", ""display_name"": ""Johanna Rille"", ""constituent_id"": 31357}"
10930,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Marianne Kampel"", ""constituent_id"": 31358}"
10931,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Caroline E. Heider"", ""constituent_id"": 31359}"
10932,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Swiss, born 1969"", ""begin_date"": 1969, ""nationality"": ""Swiss"", ""display_name"": ""Pirmin Blum"", ""constituent_id"": 31360}"
10933,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Natasa Berk"", ""constituent_id"": 31361}"
10934,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Austrian, born 1981"", ""begin_date"": 1981, ""nationality"": ""Austrian"", ""display_name"": ""Karin Aue"", ""constituent_id"": 31362}"
10935,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Miriam Kathrein"", ""constituent_id"": 31363}"
10936,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Slovakian, born 1979"", ""begin_date"": 1979, ""nationality"": ""Slovak"", ""display_name"": ""Magda Tothova"", ""constituent_id"": 31364}"
10937,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Andrea Starl"", ""constituent_id"": 31365}"
10938,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Vedra Pilipovic"", ""constituent_id"": 31366}"
10939,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Austrian, born 1983"", ""begin_date"": 1983, ""nationality"": ""Austrian"", ""display_name"": ""Katharina Ivansich"", ""constituent_id"": 31367}"
10940,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Irma Tulek"", ""constituent_id"": 31368}"
10941,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Julia Seyr"", ""constituent_id"": 31369}"
10942,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Sofia Goscinski"", ""constituent_id"": 31370}"
10943,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Katharina Hager"", ""constituent_id"": 31371}"
10944,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Austrian, born 1976"", ""begin_date"": 1976, ""nationality"": ""Austrian"", ""display_name"": ""Manuel Gorkiewicz"", ""constituent_id"": 31372}"
10945,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Austrian, born 1979"", ""begin_date"": 1979, ""nationality"": ""Austrian"", ""display_name"": ""Jakob Neulinger"", ""constituent_id"": 31373}"
10946,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Lucas Zallmann"", ""constituent_id"": 31374}"
10947,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Swedish, born 1973"", ""begin_date"": 1973, ""nationality"": ""Swedish"", ""display_name"": ""Johanna Billing"", ""constituent_id"": 31375}"
10948,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Maria Crista"", ""constituent_id"": 31376}"
10949,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 2007, ""wiki_qid"": null, ""artist_bio"": ""French, 1929–2007"", ""begin_date"": 1929, ""nationality"": ""French"", ""display_name"": ""Jean Baudrillard"", ""constituent_id"": 31377}"
10950,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""born 1954"", ""begin_date"": 1954, ""nationality"": null, ""display_name"": ""Roberto Ohrt"", ""constituent_id"": 31378}"
